id,mean_SCL,AUC_Phasic,min_peak_amplitude,max_peak_amplitude,mean_phasic_peak,sum_phasic_peak_amplitude,mean_BVPpeaks_ampl,min_BVPpeaks_ampl,max_BVPpeaks_ampl,sum_peak_ampl,HR_mean_difference,HR_variance_difference,valence
PS2.2,0.010297027029257,0.35216883773064,0.0189857226453208,0.0454500218179018,0.0322178722316113,0.0644357444632226,0.0955831599672862,0.027052932552099,0.525042266965332,1.05141475964015,9.7480365757112,139.825015418763,positive
P18.23,-0.0114336186712662,-0.0017141024998106,0.0002247045692502,0.0002247045692502,0.0002247045692502,0.0002247045692502,0.351808354640727,-0.0589747614283067,0.830939063706507,5.62893367425164,13.0029815689292,329.110406812408,positive
P24.59,0.150890272521672,0.0158671489741283,0.0015374091393528,0.0015374091393528,0.0015374091393528,0.0015374091393528,0.154579855000549,0.0594040916290065,0.314675314178827,1.23663884000439,-12.9933444206179,231.164399760446,positive
P8.44,0.0353022043515873,-0.009627427533002,0.0,0.0,0.0,0.0,0.138976326492578,0.016353386315878,0.585332731285085,1.80669224440352,-21.2658006261471,73.6672998101463,neutral
P11.21,0.0435786823642592,0.0443475621959024,0.0047323675494456,0.0047323675494456,0.0047323675494456,0.0047323675494456,0.0583275829646418,0.0146891066164593,0.193822828456068,0.64160341261106,-24.6859137987912,143.353906585284,positive
P23.1,-0.0206744272459665,3.74427857175121e-05,0.0,0.0,0.0,0.0,0.148486416707894,0.0230962450749798,0.424315931831635,1.33637775037104,-11.2441369470098,227.533550593094,positive
P24.35,-0.00445263438714,0.0064012124175543,0.0,0.0,0.0,0.0,0.0300570834538544,0.010443438440674,0.211097638266526,0.390742084900108,-2.12534442061791,231.024426427113,positive
P6.6,-0.0081273256742908,-0.0004984911333675,0.0,0.0,0.0,0.0,0.0220918352547514,0.0152421429973182,0.0299843378037229,0.220918352547514,20.0438981572897,233.024336344978,neutral
P20.43,-0.0219709564642209,4.96912335714662e-05,0.0,0.0,0.0,0.0,0.51250831686362,0.434169463445622,0.662722384309626,2.5625415843181,-11.0125567313176,797.182085528524,positive
P1.6,-0.0129355273541783,1.00687631119029e-05,6.00450364404754e-07,6.00450364404754e-07,6.00450364404754e-07,6.00450364404754e-07,0.0315234216810598,0.0072655194709437,0.0733746725366554,0.315234216810598,-8.74139001688033,415.401378189144,neutral
P18.107,-0.0161668574805724,0.0008421028642514,0.0,0.0,0.0,0.0,0.0271065266368322,0.0223218676349996,0.0407531207919561,0.108426106547329,-30.1470184310708,328.77522903463,neutral
NS3.51,0.322343351232852,0.274962371392403,0.0019277579421055,0.018072986223361,0.0100003720827333,0.0200007441654665,0.268968070980785,0.0243951323050747,0.560671554916916,3.76555299373098,-0.847892629782763,43.1900699730702,positive
S6.14,-0.0396914709259806,-0.000246580592698,0.0,0.0,0.0,0.0,0.0599287019376814,-0.011970843362949,0.267477628116894,0.539358317439132,20.6795661008549,128.540030636909,negative
P7.23,0.168040350916609,-0.0043677766400782,0.0001100800471751,0.0001100800471751,0.0001100800471751,0.0001100800471751,0.0456511188314439,0.0410614195532207,0.0507404590268056,0.59346454480877,-4.41647585647723,176.584100435895,positive
P23.63,-0.0227150114344806,-0.0011100846757332,0.0004842957427487,0.0004842957427487,0.0004842957427487,0.0004842957427487,0.171759291852682,0.0808368685385519,0.325662759028838,0.858796459263408,6.42586305299021,227.370061704205,neutral
P11.25,-0.0235171106702344,6.39913102555799e-06,2.56682862013005e-07,2.56682862013005e-07,2.56682862013005e-07,2.56682862013005e-07,0.0184052935134035,0.010999946533311,0.0559590512828869,0.202458228647438,2.92108620120878,142.662361029728,positive
P3.27,-0.0109254132865543,0.0010955528272585,0.0001078562986834,0.0001078562986834,0.0001078562986834,0.0001078562986834,0.030735077824796,0.0159599595345761,0.0585502232987289,0.46102616737194,-8.20679685929983,162.992586527621,neutral
NS4.9,0.321196714791269,0.0619202860999135,0.0025809898913415,0.0052762361897881,0.0039286130405648,0.0078572260811297,0.0029876366091595,0.0023333275735039,0.003996997059512,0.0239010928732765,-2.33010436364002,683.551873328161,neutral
P22.15,-0.0506489160282418,6.39913101353381e-06,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,0.213005646282873,0.0647946624585138,0.564047183284144,2.34306210911161,-30.3640758711355,233.444724422627,positive
P15.35,0.0525110597651125,-0.0063643504300789,0.0,0.0,0.0,0.0,0.295871688745642,0.0723603597870364,0.465441031728956,2.95871688745642,1.27912414077849,247.33356323814,positive
P13.5,0.200237597314273,0.200653547355496,0.0028093711187135,0.0147647620286877,0.0087870665737006,0.0175741331474012,0.252667142429711,0.0681687168762346,0.41325736556982,1.76866999700798,7.15113465909415,324.465117779941,positive
P5.54,-0.0261864898296561,6.39913102910385e-06,2.566828617501e-07,2.566828617501e-07,2.566828617501e-07,2.566828617501e-07,0.218098073491722,0.026347314556903,0.347511233200484,0.654294220475167,9.15769758208305,153.129505697926,positive
P7.9,-0.0280835165232784,-0.0004568605606462,0.0,0.0,0.0,0.0,0.0148694813381573,0.0062396182165348,0.0240911212691379,0.16356429471973,5.37052414352276,174.991114880339,positive
P6.39,0.0087327419736011,0.0053954758790339,0.0005552877743494,0.0005552877743494,0.0005552877743494,0.0005552877743494,0.0711053474643012,0.0071710770422613,0.15405019235181,0.355526737321506,1.62589815728971,231.049309678312,neutral
P14.11,-0.0237811229874476,6.19158050826225e-05,2.04163266953145e-05,2.04163266953145e-05,2.04163266953145e-05,2.04163266953145e-05,0.0795535181323588,0.0553301596066387,0.0903243082737988,0.954642217588306,3.40368433663375,66.3139895890743,positive
S9.2,0.0160261538111068,0.0090999808991638,0.001006447927537,0.001006447927537,0.001006447927537,0.001006447927537,0.142569303755352,0.0129069082477923,0.401937202574275,1.99597025257492,5.13317987054647,240.497974060771,positive
P15.11,-0.0244963281986471,6.39913102896345e-06,2.56682862488855e-07,2.56682862488855e-07,2.56682862488855e-07,2.56682862488855e-07,0.418132461443991,0.398923219087594,0.437341703800387,0.836264922887982,9.47612414077848,244.923411015918,neutral
P2.31,0.0105716164165085,-0.000841323242101,0.0,0.0,0.0,0.0,0.265064587022299,0.202637600180539,0.327491573864058,0.530129174044597,-4.93581938440978,642.237781394822,neutral
P22.23,0.136771290967312,-0.0274416733315088,0.0,0.0,0.0,0.0,0.23683809388726,0.0931946382434891,0.479516702321248,0.71051428166178,24.7589241288645,232.884209978183,neutral
P24.6,-0.0541488203220021,0.0029806181733714,0.0003349528257634,0.0003349528257634,0.0003349528257634,0.0003349528257634,0.128891734348611,0.0091946295821568,0.361664808286559,0.644458671743057,0.213655579382092,230.866465316002,positive
P14.37,-0.0127275929571179,0.0007849742042623,0.00013638252993,0.00013638252993,0.00013638252993,0.00013638252993,0.0382797571323982,0.0219608016664112,0.0554524556828594,0.574196356985973,-12.0113156633663,66.2476395890743,neutral
P18.55,-0.0119148345581664,-0.0006281464594157,0.0,0.0,0.0,0.0,0.0830476287470096,0.0583328945919814,0.0970293564439,0.249142886241029,2.68198156892922,331.035961256852,positive
P18.96,-0.0355871730255821,0.0021259898247422,0.0,0.0,0.0,0.0,0.225380863469616,0.0502241911775137,0.362520619935042,3.60609381551385,-1.63401843107079,329.647623479074,neutral
P20.125,0.0012287328815913,0.0028840509684154,0.0002681193117811,0.0002681193117811,0.0002681193117811,0.0002681193117811,0.0851272365278433,0.0172476232162209,0.537838487453665,0.851272365278433,15.4004432686824,797.805379972968,positive
P18.155,-0.0268211179806213,-0.0028511225146337,0.0,0.0,0.0,0.0,0.142579135478913,0.0285835158290474,0.345713727397462,0.855474812873481,-4.07501843107079,331.165571256852,neutral
P2.53,0.103327788590674,0.0011113430944113,0.0,0.0,0.0,0.0,0.125150168440009,0.0515352994827144,0.224994415038559,1.12635151596008,-4.94281938440979,641.204426950377,neutral
P2.30,-0.0081753691407862,-0.0002011209132447,0.0,0.0,0.0,0.0,0.124244043874181,0.0581710253906427,0.419771575275248,1.49092852649017,15.3371806155902,642.239649172599,neutral
P13.39,-0.0327243336776907,-0.000513050363163,0.0,0.0,0.0,0.0,0.0432613657052935,0.0206836624027765,0.0651738194523852,0.432613657052935,24.9841346590942,324.495325557719,neutral
P20.115,-0.0100000561098147,0.0001423215939424,6.16281200311746e-05,6.16281200311746e-05,6.16281200311746e-05,6.16281200311746e-05,0.0130452730917371,-0.0016759065675213,0.0243268473100184,0.143498004009108,-9.45755673131757,795.28469108408,positive
NS3.28,-0.0703873442786379,-0.0002661214881281,0.0,0.0,0.0,0.0,0.229496599650451,0.152365372445207,0.379491361568091,2.06546939685406,-4.34789262978278,42.7958033064035,positive
P18.11,-0.0047627898257845,-0.0005878466135678,0.0,0.0,0.0,0.0,0.0278559796211133,0.015182540719192,0.0393907538208662,0.362127735074473,3.12898156892922,331.138660145741,positive
P20.96,0.008626017390971,0.0001946296739507,0.0001660280278759,0.0001660280278759,0.0001660280278759,0.0001660280278759,0.0126820366629747,0.0055971127108085,0.0278037609148627,0.126820366629747,7.33844326868243,798.055366639635,positive
P18.91,-0.0359817825621494,0.0877384503480703,0.0083447734867674,0.0083447734867674,0.0083447734867674,0.0083447734867674,0.108797909591355,0.018837352112789,0.334317003696999,1.41437282468761,-0.705018431070783,330.958793479074,positive
P20.42,0.0272765011958815,7.44762270561729e-05,3.20304455918872e-05,3.20304455918872e-05,3.20304455918872e-05,3.20304455918872e-05,0.0701924676304453,0.0173160215166441,0.204294175440102,0.701924676304453,5.63444326868243,798.263877750746,positive
P2.19,-0.0359473298315973,-0.0002839906701997,0.0,0.0,0.0,0.0,0.09299590128977,0.0880162879438247,0.0984039897155816,1.02295491418747,19.1361806155902,642.077061394822,positive
P18.60,-0.0152096976834258,-0.0007590991166848,0.0,0.0,0.0,0.0,0.0648748759896958,0.0226624593777721,0.114019644535281,0.324374379948479,9.65398156892921,330.596032367963,positive
P9.36,-0.0351778939622575,-0.0019802697137673,0.0,0.0,0.0,0.0,0.102296598579837,0.0626829700841131,0.20625854139265,1.02296598579837,3.26302777663712,215.928005534848,positive
P7.6,-0.0215845649691192,0.0001201279461831,3.78957844501836e-05,3.78957844501836e-05,3.78957844501836e-05,3.78957844501836e-05,0.167106391305927,0.0924555557301415,0.281829303081163,1.67106391305927,3.31252414352277,176.237443769228,positive
P18.90,-0.0219029697564837,0.0002711883624392,0.0002757428867719,0.0002757428867719,0.0002757428867719,0.0002757428867719,0.0755185862793758,0.0094972785513746,0.289398192698275,0.906223035352509,10.7389815689292,331.144526812408,positive
NS3.17,-0.0715209743805791,0.004406531433707,0.0,0.0,0.0,0.0,0.441942937290846,0.281485770845823,0.809166273826681,2.65165762374507,-3.57189262978277,43.190447750848,neutral
P9.14,0.0153914489740528,-0.0001391300963485,0.0001098879952404,0.0001098879952404,0.0001098879952404,0.0001098879952404,0.0748828258476791,0.0415162733925565,0.210110568915562,0.82371108432447,-5.82097222336289,215.883574423737,positive
P5.64,-0.0261864898296561,6.39913102910385e-06,2.566828617501e-07,2.566828617501e-07,2.566828617501e-07,2.566828617501e-07,0.0354297874903153,0.0294300265283743,0.039209664506835,0.389727662393469,9.28069758208305,153.602053475704,positive
P2.15,0.166692469303492,0.0989655385709104,0.0033267534056972,0.006302144058421,0.0048144487320591,0.0096288974641183,0.359662441291514,0.308669678414935,0.410655204168094,0.719324882583029,13.4591806155902,642.157298061488,neutral
P24.36,0.021173787753974,0.0006377266712622,0.0,0.0,0.0,0.0,0.0162018348438362,0.0096843585462812,0.0353706427146037,0.0972110090630173,-5.0623444206179,226.13183420489,positive
P23.54,-0.022068735393022,0.0009856700957934,0.00038392932866,0.00038392932866,0.00038392932866,0.00038392932866,0.0784721853037968,0.0163057218754741,0.209080346177449,0.941666223645562,-6.66613694700979,225.706092815316,neutral
P20.113,-0.0087707528740683,0.0002288962451184,0.0,0.0,0.0,0.0,0.0526560933783406,0.0214427189755083,0.122888798219799,0.631873120540087,-73.5645567313176,792.819529972968,positive
P22.21,-0.0506489160282418,6.39913101353381e-06,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,0.0476782254173146,0.0142385858911531,0.0709999155538711,0.61981693042509,4.97892412886453,233.489476644849,positive
P6.66,-0.0120985243429526,-0.0008207109718456,0.0001243259850477,0.0001243259850477,0.0001243259850477,0.0001243259850477,0.0884988517242609,0.0037283745729361,0.264345237022596,0.88498851724261,11.4578981572897,233.153647456089,positive
P22.47,-0.0501312223878989,0.392596241297251,0.048890636904757,0.048890636904757,0.048890636904757,0.048890636904757,0.23398436407508,0.0743600214830998,0.65017403641265,2.57382800482588,-23.4860758711355,227.112448867071,positive
P13.2,-0.0302153129994192,-0.0046658521628098,0.0,0.0,0.0,0.0,0.330207904188151,0.0438272101547357,0.506914817347985,2.64166323350521,17.2131346590942,323.991891113275,negative
P20.97,-0.0110071692299625,-0.0009089095964475,0.0,0.0,0.0,0.0,0.0479575832049344,0.0362395513003863,0.0587653915730819,0.623448581664147,12.6294432686824,798.487383306302,neutral
P18.150,-0.0141245493731305,-0.0022817683036265,0.0,0.0,0.0,0.0,0.0849750286862374,0.0246536111047496,0.174330582370837,0.424875143431187,13.1059815689292,331.152201256852,neutral
P8.4,0.0660380013560109,-0.0023320594050703,0.0,0.0,0.0,0.0,0.0614882054533382,0.0187614982588323,0.183267891734974,0.799346670893396,-3.12580062614714,74.6234109212574,neutral
P9.6,-0.0254795154477139,-0.000628995951486,0.0,0.0,0.0,0.0,0.0027236325810087,0.0024901763674989,0.0029181794256002,0.0081708977430263,-48.0569722233629,213.232183312626,negative
P20.6,0.0899666727186416,-0.0029859134635779,0.0,0.0,0.0,0.0,0.0013951771214787,0.0012538206339375,0.0015502132691045,0.0069758856073937,-27.8775567313176,796.638157750746,neutral
P8.13,-0.0268204993243356,0.0001498269169023,0.0002834055174006,0.0002834055174006,0.0002834055174006,0.0002834055174006,0.0906364513621564,0.0410814611927812,0.168477771368919,1.26891031907019,-6.77580062614713,74.6470775879241,positive
P3.23,0.0257074448195879,0.062265999683004,0.0040048704774272,0.0040048704774272,0.0040048704774272,0.0040048704774272,0.105933950784339,0.0389206324577087,0.164550013840238,0.529669753921696,1.72220314070017,162.800492083177,negative
P2.51,-0.025059166101683,-0.0089486160559368,0.0,0.0,0.0,0.0,0.249398954803824,0.108714171324863,0.652704159482524,3.24218641244971,10.7821806155902,642.254154728155,neutral
P23.43,0.0175899794290252,0.0002649885354899,3.26687240305282e-05,3.26687240305282e-05,3.26687240305282e-05,3.26687240305282e-05,0.0315447916105625,0.0102069567565833,0.0563571029918932,0.283903124495062,2.73786305299021,227.469172815316,positive
S9.14,0.0152304408496436,-0.01059738529987,0.0,0.0,0.0,0.0,0.334272646443152,0.0569082192585936,0.853499285210683,4.67981705020413,10.6011798705465,241.917471838549,positive
P18.100,0.0169493903083701,0.0027100576029408,0.0003514234498501,0.0003514234498501,0.0003514234498501,0.0003514234498501,0.348779053082415,0.205691222070733,0.637312657940356,1.74389526541207,-22.4410184310708,331.186837923519,neutral
NS3.21,-0.0960831520050921,0.0024709697859987,0.0002947305346892,0.0002947305346892,0.0002947305346892,0.0002947305346892,0.0590095991641709,-0.0244260591201934,0.167892508961737,0.944153586626734,4.18210737021724,42.9097144175146,positive
P9.19,0.049280389307452,-0.0010905297763138,0.0,0.0,0.0,0.0,0.0644641545279287,0.0383062504567965,0.122019757684525,0.580177390751359,3.47202777663712,216.067177757071,neutral
S7.8,-0.150919656562596,0.76337304549598,0.006127573943904,0.006127573943904,0.006127573943904,0.006127573943904,0.43047149064066,0.139070136467837,0.721872844813483,0.86094298128132,5.34968689246098,165.530988848282,neutral
P3.13,-0.0111738319944591,0.0023295043843527,0.0,0.0,0.0,0.0,0.161661523083721,0.0159965648321817,0.479822290793145,1.77827675392093,0.980203140700169,162.694576527621,positive
P13.36,0.0810912972963918,0.0349116263402007,0.0,0.0,0.0,0.0,0.103341556876583,0.0559724750267715,0.16641409662285,1.03341556876583,22.5751346590941,324.394895557719,negative
P18.88,-0.0151172677868213,-0.0023676966684761,0.0,0.0,0.0,0.0,0.0613065225000334,0.0239593279367904,0.15426186891209,0.245226090000134,12.2639815689292,329.406787923519,positive
P10.31,-0.0306162474456312,0.0078343537041612,0.0,0.0,0.0,0.0,0.0580002425139386,0.0242845724330371,0.128780602913756,0.696002910167263,-9.6909146232733,84.4117843141603,positive
P20.37,0.0596053995406696,0.0004268083581415,4.71900814040708e-05,4.71900814040708e-05,4.71900814040708e-05,4.71900814040708e-05,0.0434832570213919,0.0249196325803525,0.0562232547406876,0.608765598299487,-0.824556731317571,798.060352195191,negative
P8.22,0.0274160142159718,0.0027791782057816,0.0,0.0,0.0,0.0,0.0522007084278847,-0.0310001582340055,0.194859176833522,0.783010626418271,2.93219937385285,74.6709486990352,neutral
NS2.6,0.061752676950903,0.0701249561542391,0.0014565476423229,0.0053257179352416,0.0033911327887823,0.0067822655775646,0.0702103280711437,0.0431740668182133,0.116852916089254,1.05315492106716,-4.94342393910081,44.0031438188279,neutral
P18.123,-0.0051237322347394,7.03018465175953e-05,6.65454133107197e-06,6.65454133107197e-06,6.65454133107197e-06,6.65454133107197e-06,0.0135904254719124,0.0062616569950361,0.0213000924066822,0.176675531134862,6.40798156892922,331.184601256852,positive
P24.43,-0.016545094939052,0.0130483388979846,0.0003308353123576,0.0003308353123576,0.0003308353123576,0.0003308353123576,0.242683407420532,0.0092558457026724,0.62020497167191,1.69878385194372,4.9346555793821,231.033337538224,negative
P23.47,0.0107873558386854,0.0002589643731544,7.40378006786255e-05,7.40378006786255e-05,7.40378006786255e-05,7.40378006786255e-05,0.069969207916973,0.0440183976356189,0.0944743849849604,0.349846039584865,16.7768630529902,226.507760593094,positive
P23.68,-0.022927507432137,0.0001788296054654,4.318228400879e-05,4.318228400879e-05,4.318228400879e-05,4.318228400879e-05,0.0704369681429126,0.0533359554561464,0.102154311430971,0.211310904428738,-17.9691369470098,226.584089481983,neutral
P10.39,0.0192729685693443,0.0030887064893823,0.0,0.0,0.0,0.0,0.402076327090576,0.0405677397971782,1.00792316184761,1.6083053083623,-29.6589146232733,81.6353132030492,positive
P14.62,-0.0221803794322996,-0.0003834631950129,0.0,0.0,0.0,0.0,0.0644237464170515,0.0311155365149343,0.14345321795769,0.644237464170515,10.6966843366337,66.3132084779632,positive
P23.60,-0.0186680306007196,0.0002120956974894,0.0,0.0,0.0,0.0,0.0939732133143108,0.0707004950307659,0.117245931597856,0.187946426628622,13.3458630529902,227.509950593094,neutral
S9.19,0.217190995715295,-0.0087520911549439,0.0,0.0,0.0,0.0,0.048561433065268,0.0141002106349306,0.176663657673589,0.631298629848484,7.39417987054648,241.376228505216,positive
NS3.9,-0.0802010976697001,-1.51937731091894e-05,0.0,0.0,0.0,0.0,0.164875865804854,0.15182056063761,0.183147239574468,1.97851038965825,4.88110737021724,43.0906110841813,neutral
P5.15,-0.0261864898296561,6.39913102910385e-06,2.566828617501e-07,2.566828617501e-07,2.566828617501e-07,2.566828617501e-07,0.218098073491722,0.026347314556903,0.347511233200484,0.654294220475167,9.15769758208305,153.129505697926,positive
P6.48,0.0141556872327574,-0.0039185493192387,0.0,0.0,0.0,0.0,0.308838476128231,0.0808677660017983,0.424895166702037,0.926515428384692,2.79589815728971,232.433265233867,positive
P24.21,-0.0724450860312703,-0.0033751963488301,0.0,0.0,0.0,0.0,0.201512724196804,0.0129900290541206,0.594641119744618,1.61210179357444,20.8796555793821,226.781398649335,neutral
P20.89,0.0596053995406696,0.0004268083581415,4.71900814040708e-05,4.71900814040708e-05,4.71900814040708e-05,4.71900814040708e-05,0.0434832570213919,0.0249196325803525,0.0562232547406876,0.608765598299487,-0.824556731317571,798.060352195191,negative
P24.5,-0.0487660054589965,0.0003238905320501,3.42848741134566e-05,3.42848741134566e-05,3.42848741134566e-05,3.42848741134566e-05,0.208116413197419,0.101986025059619,0.314246801335218,0.416232826394838,-0.502344420617902,228.689923093779,positive
PS1.9,0.0351744773843949,0.0153064472333739,0.001436734908417,0.001436734908417,0.001436734908417,0.001436734908417,0.295063621248335,0.0395432628455814,0.562470956935171,3.54076345498002,17.3712820649282,126.825246989334,neutral
P3.28,-0.0145080721844127,0.0077947155679212,0.0007684773052125,0.0007684773052125,0.0007684773052125,0.0007684773052125,0.0563317897417542,-0.013580515633169,0.164467651920625,0.675981476901051,11.6302031407002,163.17746541651,positive
P18.64,-0.0030936666893072,-3.55911597722028e-05,5.42946042523874e-05,5.42946042523874e-05,5.42946042523874e-05,5.42946042523874e-05,0.0745881449478916,0.0268936567975994,0.201040834813647,0.671293304531024,5.60298156892921,330.132073479074,positive
P18.98,-0.006421130813143,0.0013732119836896,0.0001369158569605,0.0001369158569605,0.0001369158569605,0.0001369158569605,0.0667393180613202,0.0066808468322945,0.559487444716846,0.734132498674522,-22.2650184310708,330.960837923519,positive
P7.26,-0.0319607081973243,0.0021812528067347,0.0002382392580102,0.0002382392580102,0.0002382392580102,0.0002382392580102,0.209698428883742,0.0158902317298449,0.416838401406542,0.838793715534968,6.20452414352276,176.064803769228,positive
P18.47,-0.005639956172112,-0.00050575352076,0.0002498025546233,0.0002498025546233,0.0002498025546233,0.0002498025546233,0.0239498008950345,0.0193351400445333,0.0357097430624407,0.263447809845379,-14.5840184310708,327.244734590185,neutral
P18.124,-0.0151172677868213,-0.0023676966684761,0.0,0.0,0.0,0.0,0.0613065225000334,0.0239593279367904,0.15426186891209,0.245226090000134,12.2639815689292,329.406787923519,positive
P20.10,0.0018796744104893,0.0001754198960963,5.19138760380468e-05,5.19138760380468e-05,5.19138760380468e-05,5.19138760380468e-05,0.176776887767478,-0.0012655167649823,0.496354918247015,1.23743821437235,17.2974432686824,798.470396639635,negative
P15.22,0.0432799854792514,-0.0017393369800892,0.0,0.0,0.0,0.0,0.0346133663666538,0.0117884016665076,0.0691693413376319,0.484587129133153,4.90612414077849,246.551011015918,positive
P22.35,-0.0506489160282418,6.39913101353381e-06,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,0.101568659975749,0.0166975139849565,0.197061820760796,1.32039257968474,-27.4070758711355,229.681392200405,positive
NS2.4,0.194754260017032,-0.0177944697486843,0.0,0.0,0.0,0.0,0.225359583271626,0.214270726304455,0.237048919857958,3.38039374907438,-1.18742393910081,44.0046993743834,negative
P2.54,0.0468043302033264,-0.0016904257833865,0.0,0.0,0.0,0.0,0.0957850008417838,0.068992840072264,0.172342720684997,1.24520501094319,9.92018061559021,642.259514728155,neutral
P8.24,-0.0287179423941015,-0.0002706132439938,0.0,0.0,0.0,0.0,0.0228094625509997,0.0074397779300176,0.0376130611555411,0.273713550611997,8.17619937385287,74.6424598101463,positive
P6.58,-0.0063980704148587,-0.0004271119314,0.0,0.0,0.0,0.0,0.599775881100262,0.050540557112266,2.04066543061448,2.99887940550131,4.04089815728972,232.532570789423,neutral
P20.75,-0.0223229795959308,0.0030346622308327,0.0,0.0,0.0,0.0,0.309155609818856,0.193099653604177,0.617237514528222,1.54577804909428,18.7734432686824,798.515716639635,neutral
S9.20,-0.0641748028243612,-0.0053382199771864,0.0,0.0,0.0,0.0,0.352723766194364,0.277312541774979,0.462096102229317,1.41089506477745,12.3161798705465,239.206055171882,neutral
P5.56,0.202941783592277,-0.0094675330584261,0.0,0.0,0.0,0.0,0.0177706067601318,0.0105389245948259,0.0239631481553217,0.248788494641845,-3.10030241791695,153.544016809037,positive
P2.29,-0.0222233854549247,-0.0001898870625201,5.31617815283343e-05,5.31617815283343e-05,5.31617815283343e-05,5.31617815283343e-05,0.10899065990436,0.0134418916421075,0.308421613895012,1.30788791885232,20.5591806155902,642.293053617044,neutral
S9.15,0.0768156628662226,-0.01360159650812,0.0,0.0,0.0,0.0,0.508111968275876,0.163962531116232,1.03300213969895,4.06489574620701,-8.78182012945352,241.817201838549,positive
P20.27,-0.0022016205244467,-0.0001888646448355,0.0,0.0,0.0,0.0,0.112870727151153,0.0593695765601532,0.2304679250687,0.564353635755763,27.4584432686824,797.462255528524,neutral
P18.14,-0.0195325261344036,-9.62985327484118e-05,0.0,0.0,0.0,0.0,0.0325789189654168,0.011121639170751,0.0597476602927286,0.390947027585001,-0.938018431070788,325.081383479074,positive
P5.20,-0.0261864898296561,6.39913102910385e-06,2.566828617501e-07,2.566828617501e-07,2.566828617501e-07,2.566828617501e-07,0.0382818137607419,0.0112982132577499,0.0799682799325937,0.382818137607419,0.62969758208304,153.485572364593,positive
P8.1,-0.019833985610272,-0.0012699913788227,0.0002414642147404,0.0002414642147404,0.0002414642147404,0.0002414642147404,0.0549108250718363,0.0066849965747633,0.13790912648112,0.713840725933872,2.94219937385286,74.6297486990352,negative
P22.59,-0.0605002265480254,0.13094295924687,0.0,0.0,0.0,0.0,0.260170017178724,0.160499748580683,0.359840285776765,0.520340034357448,6.62492412886454,233.269374422627,positive
P21.53,-0.0016662496205676,6.39913102455968e-06,2.56682862710132e-07,2.56682862710132e-07,2.56682862710132e-07,2.56682862710132e-07,0.294556516654231,0.0155813265117701,0.78015267918859,2.94556516654231,15.0245358144583,1140.91646037425,positive
P22.5,0.0604121210477164,0.0029917706145402,0.0,0.0,0.0,0.0,0.0302881340077756,0.0068231797025104,0.0577397274040413,0.181728804046653,1.76492412886454,233.632329978183,positive
P21.6,-0.0016662496205676,6.39913102455968e-06,2.56682862710132e-07,2.56682862710132e-07,2.56682862710132e-07,2.56682862710132e-07,0.294556516654231,0.0155813265117701,0.78015267918859,2.94556516654231,15.0245358144583,1140.91646037425,positive
P23.56,-0.0174635630328493,-0.0004392790849894,7.22520507494841e-05,7.22520507494841e-05,7.22520507494841e-05,7.22520507494841e-05,0.0617752023609078,0.0231244800986783,0.104398995815007,0.864852833052709,-1.27613694700979,226.268359481983,positive
P14.42,-0.0255346280504362,-0.0003178662426217,0.0,0.0,0.0,0.0,0.0336124147377742,0.0080539907133111,0.14607384816242,0.403348976853291,4.23868433663374,66.3104173668521,neutral
P10.2,0.0019290456896357,-4.16001973475577e-05,0.0,0.0,0.0,0.0,0.314787331625864,0.189227943564428,0.515831656135758,1.25914932650346,10.8390853767267,82.5481620919381,positive
NS3.16,-0.0855978076876535,0.0015039443297195,0.0001446968003754,0.0001446968003754,0.0001446968003754,0.0001446968003754,0.142836668961822,0.0361691208137103,0.345137950366802,1.57120335858004,1.80110737021722,43.1618999730702,positive
P13.42,-0.0021182687171575,0.110293687642201,0.0,0.0,0.0,0.0,0.166442771172653,0.0359894998753002,0.46891148067599,1.33154216938122,9.10213465909415,324.11663666883,positive
P4.2,-0.0946064929795278,-0.0946051469142715,0.0,0.0,0.0,0.0,0.168303555051176,0.0102891015240627,0.46006394596719,1.85133910556294,-7.99549325103496,199.329070106754,neutral
P22.36,-0.0506489160282418,6.39913101353381e-06,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,2.5668286278943e-07,0.0850852080854864,0.044543909099599,0.132267134393716,0.93593728894035,-43.8690758711355,233.459441089294,positive
P4.21,-0.12840333700494,0.0280913300067495,0.0004358253868017,0.0004358253868017,0.0004358253868017,0.0004358253868017,0.322316799356019,0.0691603049259824,0.804798883925564,3.54548479291621,5.55250674896504,199.349652328976,negative
NS2.3,0.263053854689286,0.0122302778037999,0.0013054015483859,0.0013054015483859,0.0013054015483859,0.0013054015483859,0.0470509133594207,0.0382901659157047,0.0562445065286152,0.752814613750732,-9.97542393910081,43.918494929939,neutral
P14.36,-0.0089056920912092,-0.0007207764478074,0.0,0.0,0.0,0.0,0.0370521374720492,0.0230090537483032,0.0497220109685167,0.555782062080737,-35.1983156633663,65.5274251446299,positive
NS3.19,-0.0581847838010032,-0.0008389476289757,0.0,0.0,0.0,0.0,0.533180178149415,-0.0410730865745626,0.837072745304733,7.46452249409181,6.19310737021723,43.0239310841813,negative
