id,alpha_bin,beta_bin,gamma_bin,delta_bin,theta_bin,alpha_beta,alpha_gamma,alpha_delta,alpha_theta,beta_alpha,beta_gamma,beta_delta,beta_theta,gamma_alpha,gamma_beta,gamma_delta,gamma_theta,delta_alpha,delta_beta,delta_gamma,delta_theta,theta_alpha,theta_beta,theta_gamma,theta_delta,min_att,max_att,mean_att_difference,sd_att_difference,min_med,max_med,mean_med_difference,sd_med_difference,mean_SCL,AUC_Phasic,min_peak_amplitude,max_peak_amplitude,mean_phasic_peak,sum_phasic_peak_amplitude,mean_temp,mean_temp_difference,max_temp,max_temp_difference,min_temp,min_temp_difference,difference_BVPpeaks_ampl,mean_BVPpeaks_ampl,min_BVPpeaks_ampl,max_BVPpeaks_ampl,sum_peak_ampl,HR_mean_difference,HR_variance_difference,arousal
6.6,0.272458526099703,0.188292082613932,0.288395066817852,0.2743161619743,0.227428377498083,1.37402548485694,0.944740591703677,0.993214499843386,1.14753985589571,0.727788538874241,0.687571374922984,0.721857407514106,0.835166355021299,1.05849161953133,1.45439446200756,1.0513188939064,1.20466132069134,1.00682061972646,1.38339870298568,0.951085348279916,1.14536805221411,0.871429427799207,1.18736624195042,0.822274753334163,0.865525057574686,24,75,-5.3,0.10197988836691,43,54,-9.5,9.691716797633,-8.3980281909208,279.729934853062,0,0,0,0,32.02,1.810,32.05,1.82,32,1.81,-42.5777622212406,15.0940025434547,3.82987068314731,25.2456280538204,102.658016804173,-9.222,-0.3727521605364,low
7.1,0.392577950145338,0.16491630644957,0.258044797044046,0.867750511460720,0.516759980719035,2.25487678194599,1.52035580582185,0.452408779322962,0.75969984434081,0.443483201801954,0.67469576073351,0.190635698999687,0.33699242937872,0.657308432499875,1.48204952208701,0.29737295586614,0.499351355893495,2.2939034983872,4.9841478799984,3.36279018176183,1.6792038417916,1.31632451628051,2.96814959165372,2.00259794671067,0.59551676805708,34,75,0.190000000000003,-5.09871987041041,30,67,7.56666666666667,-0.443739267353745,-53.1781394595328,73.6660104843913,0.764769599822718,0.764769599822718,0.764769599822718,0.764769599822718,31.884,0.451333333333331,31.93,0.460000000000001,31.85,0.439999999999998,-16.4934481416,30.414916025648,6.20954484760904,68.95106485718,304.14916025648,16.3516666666667,0.718460651340994,high
7.2,0.399716964173705,0.17280869913521,0.293614266466558,0.658146779582714,0.520027629993493,2.17653247342166,1.36136301422969,0.607327883847272,0.76702216599661,0.457345139920320,0.621611658221065,0.277758456016251,0.350794316769972,0.734557931675914,1.60613477111857,0.446107514197963,0.56342194979466,1.64655703549333,3.60025042744871,2.24146174895677,1.26294738889767,1.30374148889586,2.8506733297245,1.77486557924892,0.791698619267803,16,53,16,-1.48430641646142,30,61,9.26666666666667,2.90456046700564,-62.2674776305896,85.0968934475204,0.947655391993372,1.02277484077354,0.985714106433454,1.97143022286691,31.186,1.13933333333333,31.20,1.17,31.16,1.11,-32.7729637663282,35.5061643986392,7.88578802814766,62.2046511485585,426.07397278367,17.2266666666667,-0.596256014325669,high
7.3,0.416646782652217,0.189045935942277,0.29702595991716,0.57874797063749,0.443060863043803,2.0932082294671,1.40272855324862,0.718910646325387,0.940382727081636,0.47773304446341,0.670118782199206,0.343925582543693,0.449251803169562,0.711796303187131,1.4921482575972,0.513212251183929,0.670395369727006,1.38905934513528,2.90760574599872,1.94847319557808,1.30624741405668,1.06339681733935,2.21592167933603,1.49165708051734,0.765551654177861,48,64,-1,3.8878169871475,35,56,9.8666666666667,6.34212457849248,-649.138173975606,6016.85112579654,0,0,0,0,30.936,1.39933333333333,31.07,1.32,30.83,1.46,-63.7597753970871,74.2181618727204,20.7876614914625,104.74162527817,445.368971736329,6.65866666666668,0.643090651340997,low
7.4,1.17508480668379,0.380968730578889,0.228567109417268,1.64256847039625,1.11480975193076,3.1871410263343,4.9675187014895,0.720482743667853,1.0526594032552,0.320469593087561,1.59690376227873,0.221834764026601,0.338395301496642,0.191308056666297,0.626200811758659,0.145240289046043,0.200907135275686,1.38603453619558,4.31055718227192,6.88514180209997,1.459096964639,0.949982436430938,2.95511377165961,4.71804826941675,0.685395934672464,29,51,13.8,4.31852994616620,56,67,-4.63333333333333,8.70148438418739,-131.781141874516,166.726502816635,0,0,0,0,32.165,0.160333333333332,32.20,0.17,32.14,0.140000000000001,-58.1330160043628,98.824570503285,98.824570503285,98.824570503285,98.824570503285,25.0536666666667,0.877562873563208,low
7.5,0.352830997927526,0.143169284024198,0.20025518771134,0.563630313532278,0.422474782930138,2.3033858669281,1.67016481368646,0.625997189682656,0.833170657148442,0.43414349908017,0.725091096254435,0.271672614684622,0.361618965860349,0.598743304735752,1.37913686604616,0.37481063199332,0.49886134092964,1.59745113541498,3.67954659876399,2.66800684497162,1.33096547008647,1.19020889399334,2.7645695493018,2.00456503563416,0.751334292643242,24,54,14,-1.41682084414386,54,90,-17.4333333333333,1.62297207977343,-144.395618862482,975.470441088147,6.80996745266765,6.80996745266765,6.80996745266765,6.80996745266765,32.706,-0.370666666666672,32.84,-0.450000000000003,32.53,-0.240000000000002,-22.392169813709,48.1648004720986,0.661176279811605,140.363208329916,433.573194249877,15.1176666666667,-0.42795379393452,low
7.6,0.355955980400416,0.17167748365762,0.320463874168447,0.990273500565905,0.555496924953677,1.9592740566092,1.9729699040092,0.3594520841824,0.640788390376958,0.59393110669725,0.565146766438922,0.173461825976810,0.327053986253426,0.90390079444743,1.76941955616779,0.324620303099338,0.5786960462567,2.78191013365743,5.45072122937295,3.08051145556074,1.78268043634711,1.56057758694992,3.05759916943677,1.72802186531679,0.560953034324588,43,63,5.7,3.36144970637875,40,69,2.16666666666667,3.01758749165914,-142.379509643069,587.14644891,3.9617680960033,3.9617680960033,3.9617680960033,3.9617680960033,31.526,0.809333333333331,31.75,0.640000000000001,31.37,0.918999999999998,-6.38094070484554,14.4604963670671,1.49911473143554,52.6878364270255,160.065460037738,25.6196666666667,0.69613509578544,low
8.1,2.81485316964677,1.06290218827299,0.58522952018255,4.04594011007838,2.2843833850189,2.64827087174116,4.80981413097338,0.695721894087773,1.22210474281885,0.37760487818916,1.81619965669168,0.262708358682281,0.465290675482577,0.197908188708165,0.550597216655843,0.144646493709827,0.256177755509531,1.43735387824371,3.80650240828088,6.91340643203988,1.77103007677507,0.810546187025163,2.14918414473531,3.90338716793559,0.56461026888028,16,47,18.1,-0.952652042040068,40,66,-3.46666666666666,4.54589308701416,-0.731396289585173,3.09960229011606,0.0369532989522079,0.109498566650542,0.0882655664750304,0.264796699425091,33.496,-0.831900000000001,33.5,-0.770000000000003,33.49,-0.880000000000003,80.8060148737246,0.175850662766037,0.0787540130168969,0.425051490841647,2.78775994149055,-20.1856666666667,3.6716269348659,high
8.2,1.59980597917314,0.889397916292874,0.649901309685649,1.71941694137604,1.62802765491337,1.79875166095661,2.46161371686889,0.929893801114116,0.982665102816084,0.555941011676059,1.36851126953684,0.51696618469541,0.546303936305175,0.406227580145489,0.730719520929691,0.377757807597516,0.3991854975228,1.0753916175852,1.9343624609893,2.64718876039055,1.05674982618849,1.01664068649414,1.83048287508835,2.50503827373549,0.946297766224178,40,83,-5.59999999999999,-0.547370736771122,43,80,-10.5666666666667,0.948091764573064,0.51775441687691,7.60546091446458,0,0,0,0,33.21,-0.555999999999997,33.22,-0.5,33.20,-0.600000000000001,76.6431959147421,0.269095814756446,0.140388353740116,0.665490591825945,1.61457489453868,-21.7956666666667,4.88829360143257,high
8.3,0.832090941067956,0.35602578961821,0.347272982464671,0.70720305659588,0.583692070342168,2.33747376013973,2.39638838374827,1.16673299919916,1.4257539959274,0.427811289084358,1.02519439998651,0.503419838032778,0.609954701484011,0.416294628358975,0.975414244036365,0.49944359582733,0.594959103999146,0.84989450350295,1.98640962878634,2.03647589160734,1.20061889204134,0.70138370697175,1.6394660088141,1.68078776586557,0.825341351983952,10,40,29.2,0.824677353697707,48,69,-7.86666666666667,6.17344001032494,1.469083609734,38.8502874509467,0.80326331606436,0.818114346325206,0.810184331094788,1.62138866228958,33.304,-0.640000000000001,33.33,-0.600000000000001,33.29,-0.68,69.3349476483476,0.566029737388104,0.148031416530225,1.16619838050179,7.9244163224336,-15.4286666666667,5.0214813793935,high
8.4,0.390424844046744,0.321448255870108,0.35472911378038,1.06252874875602,0.51624790625656,1.2981394282277,1.9065327516349,0.367448734449625,0.756273951455184,0.825890719805441,0.909018326789904,0.303472500143648,0.624599638976299,0.908551332700459,1.9008662040483,0.333846037383304,0.687103706572004,2.72046807498964,3.29518149014721,2.99539275001644,2.0581654149372,1.32127206116287,1.6092558108505,1.45536318598215,0.485867225932064,24,53,10.7,0.00934591347468583,50,84,-21.8666666666667,2.09214082858816,3.70017310821335,13.861097206072,0.118444656964022,0.514822480057676,0.3216340685985,0.645268137020699,33.134,-0.469999999999999,33.14,-0.419000000000002,33.12,-0.519000000000003,74.7184355091329,0.298085280970373,0.90586720324446,0.545480522659717,4.16318393358522,-19.1886666666667,4.86381471164368,high
8.5,1.01758633173387,0.611751044254837,0.49106894316333,1.04852704626894,1.36521926108625,1.66194524766346,2.07380390314973,0.97144497659985,0.74609168164611,0.601668336891442,1.24774204544708,0.58448768339891,0.448899801431394,0.482095669726621,0.80144764166551,0.46843627550942,0.359769687246186,1.02939438071995,1.7990003844872,2.1347619846185,0.768021687528595,1.34031667206853,2.21766861638706,2.77955601900366,1.30194486955702,34,64,1.6,-0.408659957585387,40,81,-8.86666666666667,-0.882580209137029,6.18989327326888,30.7326751772211,0.147960685727191,1.09186033688905,0.558526471417544,1.67557941425563,33.08,-0.414999999999997,33.09,-0.360000000000007,33.05,-0.439999999999998,77.1045761065374,0.52274091758589,0.414414306141635,0.606928657914505,1.57112175575767,-16.6296666666667,5.02664471164368,high
8.6,0.98281441761626,0.456452805997797,0.224724331053218,2.02552103885486,1.2767588927569,2.14314889332171,4.1779499147702,0.485204836333392,0.76977375984624,0.464433908292103,1.94463353566795,0.215350687223592,0.357509031616989,0.228828498929845,0.514225706449708,0.105883369848493,0.173843909487137,2.06093850430904,4.4375280691442,8.62936589872564,1.5864563632067,1.29908300795004,2.79713203163194,5.43939694706051,0.630335648168978,43,64,-5,4.68841140718359,40,66,-2.96666666666666,4.04491357755552,6.30043778272602,7.14038614181687,0.0567227291814862,0.146316799484133,0.0963399393945949,0.2890188173785,33.94,-0.439999999999998,33.10,-0.380000000000003,33.09,-0.480000000000004,77.5718867462546,0.320057592232606,0.91657408511226,0.74383696391974,3.20057592232606,-20.2536666666667,4.96291926818924,high
9.1,1.34529046117817,0.400542066284929,0.283431684078504,1.47824185180148,0.714000857215864,3.35867367017847,4.74643472096901,0.9906975967785,1.88142186489247,0.297736576457541,1.41317721452803,0.270958469114914,0.560188166318668,0.29684452242809,0.707619321801768,0.18163571838878,0.396407614360342,1.09882734951131,3.69060248688997,5.20451128528428,2.06746878267659,0.531484372929559,1.78508256947514,2.52165588180993,0.483683240288337,20,44,12.0666666666667,8.63888393658049,34,88,-18.4333333333333,-2.9319436690665,22.369131863062,92.596467553408,0,0,0,0,33.428,-0.0956666666666663,33.45,-0.0800000000000054,33.41,-0.0999999999999943,-0.330056785894132,1.83706930028907,0.531411759098737,3.03094828433352,10.0214148016344,-9.00366666666667,0.177699108773946,high
9.2,0.526982822271921,0.227547475240534,0.197431437503243,0.89981829397747,0.547775185666162,2.2074314903916,2.54051469816513,0.58565406054199,0.961942043275831,0.45076891456463,1.14517550370081,0.263994645170926,0.433658692689877,0.393619870250195,0.873209973168433,0.220525660976143,0.378679865653605,1.70749264348033,3.78795561951797,4.33791086528032,1.64267988226143,1.03945550305614,2.30596092470142,2.64075302206868,0.608761336107657,26,70,-4.43333333333334,2.21096856769527,40,75,-17.1333333333333,2.31452559749528,132.52742093971,1676.66596343461,30.8335193721456,35.449951492771,33.1416359825083,66.2834718650166,33.325,0.00733333333332808,33.34,0.029999999999994,33.31,0,-3.28803986307087,3.69647286890433,1.76440067455279,6.91434919653511,17.4822643445206,24.4013333333333,-0.275661892237166,high
9.3,0.668331837324851,0.214333262856771,0.263913805558987,0.93518207607734,0.569984589892048,2.9791822356081,2.53228716810401,0.714709265309833,1.1625438707936,0.335661443555601,0.850024735847443,0.229900343716462,0.393577768302851,0.394884324419219,1.16643635276453,0.282127485388752,0.463018427141,1.39916033186206,4.168397529185,3.5432490865853,1.64058859693849,0.852846554322963,2.54079391709163,2.14973767906871,0.609537334262902,20,43,14.0666666666667,9.8017389347528,35,60,-7.73333333333333,5.61479941140383,342.814873663701,4643.39918793944,0,0,0,0,33.302,0.0303333333333313,33.33,0.0399999999999991,33.27,0.0399999999999991,-0.480381804865659,2.41435760424751,1.38866343555727,3.58437792593733,38.6297206679601,-5.79966666666667,0.166828007662836,high
9.4,0.459930890913736,0.17081184067829,0.278600175080339,1.05292875973591,0.57892163652643,2.54369525361643,1.65086355112522,0.43681825105406,0.795587424286733,0.393117854008072,0.649001996016873,0.1622016720610,0.311668372273078,0.605743581447310,1.54082707303614,0.264595474769078,0.481820875741787,2.2893185054676,5.82233106006946,3.77935411768545,1.82035380872435,1.25693288942636,3.18725421494821,2.0750246934902,0.549042043931499,35,77,-9.4333333333333,4.81799283163462,26,74,-11.8333333333333,-0.37785901791663,319.537204222453,264.865073117476,2.43457813068881,3.68604272666272,3.13424256870733,9.40272770611188,33.224,0.0983333333333363,33.25,0.109999999999997,33.20,0.90000000000001,-5.18594650072498,7.14936109779679,6.41148343529318,7.90613896030038,13.3177213955936,-0.828666666666678,-0.351650881126054,high
9.5,0.847800029770799,0.266066320779009,0.27455434634036,1.84356419581422,1.24363783926609,3.1764226848297,3.08791334418378,0.459870085943602,0.681609741375443,0.313831460882179,0.969084355886206,0.14432060088774,0.203941864033536,0.322843284617163,1.03180181128039,0.148925839118617,0.209767111703219,2.16452716749201,6.92896490166677,6.71475148868995,1.48229635978193,1.46689997111409,4.67416481055257,4.52965999570944,0.674583414832889,50,75,-14.1333333333333,9.66485558261469,15,70,-4.53333333333333,-3.72049814819393,524.451492041838,716.80032005569,0,0,0,0,33.098,0.224333333333332,33.12,0.229999999999995,33.09,0.208999999999999,-7.401673763406,6.38762016213955,0.481414560566001,11.696822068901,57.488591360146,2.90633333333332,-0.514345325670498,high
9.6,0.7327485056965,0.351488133250611,0.272474790003301,1.09497831131,0.749679309456897,2.0841845855278,2.68922413282197,0.66972138449169,0.977414938200616,0.47982916103654,1.2903595686787,0.32034687579632,0.468984709614794,0.37175308179421,0.774982896846174,0.249038332630696,0.363455117834614,1.49314600487034,3.10180194600107,4.01444609392691,1.45943447739665,1.0229588655809,2.13216567838263,2.75137116162411,0.685186913933269,34,64,-1.33333333333334,6.90340651600256,47,66,-18.8333333333333,8.57634701642964,93.1470448083221,5844.9201855816,31.4735164264553,31.4735164264553,31.4735164264553,31.4735164264553,32.886,0.446333333333335,32.91,0.460000000000001,32.87,0.440000000000005,-7.629140092616,5.74878097973444,2.05246589101602,10.5030402277679,16.2463429391933,5.57133333333333,-1.11141654789272,high
10.1,2.2691095997703,0.586256747873014,0.373904452491146,4.85607969053748,3.0072833751465,3.87050736422852,6.06869216846169,0.467272094037054,0.75453849928132,0.258364060804916,1.56793187825516,0.110726344136277,0.184945628575643,0.164780146325245,0.637782769832061,0.0769971720449455,0.114332962959645,2.14008020639872,8.28318624140292,11.9874882692044,1.61477289791418,1.32531343581610,5.11863541325052,8.04291840112565,0.618282030183716,40,57,15.9333333333333,5.5316398932786,43,64,9.66666666666666,6.88724679822144,-7.3073397886891,0.590814079946533,0,0,0,0,32.223,-0.0518999999999996,32.25,-0.0399999999999991,32.17,-0.0190000000000031,20.018897302688,0.436953416450387,0.3338904793687,0.527959679560605,5.24344099740464,-8.26866666666668,0.59417681892237,low
10.2,1.16330163316055,0.735811130308824,0.387842667191085,3.16977456940713,2.00282706308978,1.59456698992,3.02519024843456,0.370143052679074,0.585821787595291,0.627118500883357,1.89718222077297,0.222033899167079,0.367386752290732,0.330556630265199,0.527094690649373,0.112256545775975,0.183647606600071,2.70148516608393,4.30785854002809,8.16283614585620,1.5826501487796,1.70700085617868,2.72082720464564,5.16401841420899,0.631751477844033,43,70,12.2233333333333,4.33911839606935,38,50,15.8666666666667,9.43135752296936,5.92951480958358,69.5851696018035,1.65288067163175,1.65288067163175,1.65288067163175,1.65288067163175,32.284,-0.93000000000002,32.29,-0.0799999999999983,32.25,-0.0900000000000034,-41.9539906650872,1.86182416932973,0.184640842967644,5.41716786860746,26.0669383706163,-10.0446666666667,0.406569042045592,high
10.3,1.46468069514163,0.855553416084679,0.34859144197393,3.59985350616655,2.33670546607564,1.71096872995335,4.19269149294028,0.406872205394836,0.626814425868393,0.58411281766993,2.45488805922146,0.227663397862269,0.36613660920468,0.227942751083505,0.407350549545221,0.0968113147260217,0.149145948972635,2.45777357352839,4.19763140317629,9.3292643348176,1.54056793140571,1.5953685143538,2.731129183779,6.70484174710902,0.649101165796336,50,64,13.4333333333333,7.87792863071054,40,75,13.5666666666667,2.84185142895828,3.93986269011106,35.5165803140138,0.216536463441791,0.740718655871749,0.48362805965687,0.96725610931374,32.262,-0.089000000000031,32.29,-0.0799999999999983,32.25,-0.0900000000000034,-19.1756353498998,3.53684943514526,1.5079593516798,5.24993247646516,13.147397740581,-9.2966666666667,0.553519143256703,high
10.4,3.48181913947649,1.19057043373407,1.02653999572167,8.75959160286283,5.38667524764658,2.90021046276488,3.3917991405297,0.397497999602917,0.646395035787182,0.344801144951881,1.169539837732,0.13705780993988,0.212877818534145,0.294819086206432,0.855043541601888,0.107180394514179,0.1805702401713,2.51473593074418,7.29618134099307,8.53311256644825,1.62614920698452,1.54704148391653,4.48676319546449,5.2474090343196,0.61494593490935,22,60,30.0333333333333,-1.09943590204431,40,90,1.96666666666667,-4.03503808630111,8.73660891789137,34.9893018902436,0.225343480911305,1.27524411028716,0.755293800599731,1.5958760109946,32.648,-0.466999999999999,32.66,-0.449999999999996,32.63,-0.470000000000006,2.57965729517337,2.84083819469018,0.902513836144448,6.4098514954396,13.19418922451,-7.37166666666667,0.462179042045592,high
10.5,1.6242479909321,0.885411382532666,0.40187922816574,3.83243498579376,2.16659005162211,1.83445366585697,4.0494038997616,0.422816179162951,0.74967942814899,0.545111426946942,2.19741683201261,0.22931175805164,0.408666318624865,0.246949927632174,0.453017190028138,0.94661377245646,0.17513328052858,2.35951345310144,4.3284179369911,9.55462197856966,1.76887869622635,1.33390348254618,2.44698413345624,5.40141396411726,0.565329890697254,38,54,20.0333333333333,6.44647593168164,63,81,-7.13333333333334,7.52869740524098,10.9818970069222,31.9988858765897,1.55465470790222,1.55465470790222,1.55465470790222,1.55465470790222,32.792,-0.61800000000004,32.81,-0.600000000000001,32.77,-0.69000000000007,-6.66223242546905,2.03660528542747,0.789645364108114,6.90648204840656,21.4026581397021,-4.49166666666667,0.578811375478925,high
10.6,2.82256052453862,0.83199049037691,0.49450377514011,4.10521380686934,3.14498768114057,3.39333381382185,6.87916633706001,0.686114629382634,0.897797006131622,0.294695439607641,2.02726179478838,0.192088093976985,0.264576683400383,0.145366240220349,0.49327616836184,0.0997395030690355,0.130509375271417,1.45745903836851,4.9456450371476,9.0261077289789,1.30850226110672,1.1038375302773,3.7796215545949,7.66218478161186,0.76422247649141,40,60,13.6333333333333,3.9114895200976,19,63,25.8666666666667,-1.84185782124791,-7.1658759777762,68.4386848645793,0.54148986518966,0.54148986518966,0.54148986518966,0.54148986518966,32.97,-0.789000000000001,33,-0.789999999999999,32.91,-0.75,-38.2471622249786,3.99738318884471,0.311267226531377,9.3527146597076,18.9869149942135,-9.0786666666667,0.27078681892237,low
11.1,1.54164389377149,0.476357283737188,0.470473405317705,2.61950343537096,1.61450909578187,3.2263175079836,3.27679285660611,0.588300657409081,0.954277445911663,0.308993072694520,1.01140629334617,0.17168082780939,0.294865110204633,0.305166446531748,0.987648172001688,0.169535504110453,0.291121999949104,1.6998101187553,5.50103018111309,5.56992893910994,1.62099141439,1.0479132711213,3.39138101441737,3.43379472048399,0.616488066367779,34,67,-7.63333333333333,4.24388716643776,47,84,-5.3,1.69639195556356,91.0098185033161,18.5013261421845,0.0872729895347222,0.742577050252654,0.350714343664583,1.05204603099375,34.506,-0.029000000000008,34.55,-0.0499999999999972,34.49,-0.0399999999999991,-5.37422642962781,2.04581876406642,1.74728091472586,3.36306088950308,24.549837168797,-3.47766666666666,0.00014413793934717,high
11.2,1.27321484507784,0.627161781065909,0.431480807140979,2.9938497479375,1.595757018297,2.0301374865304,2.95082614099293,0.425280141614520,0.797881400332142,0.49257747646887,1.4535949402867,0.199483417998555,0.39301740669794,0.338888145969693,0.687989528873861,0.144112298743701,0.270392548462196,2.3513911405271,4.77364750289329,6.93854674024916,1.87613133571973,1.2533189169081,2.5444909103014,3.69832676857010,0.533010725214366,43,81,-9.33333333333333,3.62656438983589,40,69,4.8,2.9277443692420,94.173432138433,33.555304166782,0.107075363178229,0.107075363178229,0.107075363178229,0.107075363178229,34.204,0.270000000000003,34.22,0.270000000000003,34.17,0.270000000000003,-0.86294075137465,2.34449424406766,1.18943751087453,6.813937229016,25.7894366847443,-1.70566666666667,0.010745249042046,high
11.3,2.14494097020820,0.6044394359295,0.397018251614142,3.16298785140686,1.78607084720438,3.56522873708433,5.42779968706746,0.681189161132073,1.19652603091145,0.280486114542831,1.52142150444814,0.18994961969595,0.338413810777193,0.174226716943488,0.656847883605403,0.114519320403068,0.2186396048693,1.46778398814496,5.22300033214207,7.96683747149010,1.77091858946544,0.828825880568643,2.95496203570136,4.4987008551739,0.564678377228942,30,50,1.06666666666667,8.73787295399252,43,75,6.3,3.58193526406013,91.05143147484,49.3354994775361,0.229699055992828,0.229699055992828,0.229699055992828,0.229699055992828,34.294,0.18900000000003,34.31,0.179999999999998,34.29,0.160000000000004,-3.69107947608307,4.39595022830716,2.86654050605611,6.97864832002977,48.3554526203788,-0.160666666666671,-0.181626973170076,high
11.4,0.9321959770720,0.381903369531369,0.428581967466077,1.47082011046222,1.03372108627846,2.4403191147474,2.1659386349636,0.633802737889468,0.901699839576635,0.40978220251399,0.891318069390614,0.259720045271916,0.36954161466846,0.459748160436143,1.11183268868767,0.291389642824074,0.414600816326967,1.57777797446876,3.85028334505709,3.43173096800647,1.42183992426348,1.9889352062592,2.70605516837866,2.410958583311,0.702818750097779,43,80,-18.7333333333333,3.69529330358794,47,87,-4.40000000000001,1.7346664795351,54.161767366434,464.180905799948,4.63819363935692,4.63819363935692,4.63819363935692,4.63819363935692,34.428,0.0570000000000021,34.45,0.0499999999999972,34.41,0.0400000000000063,-30.7353602162833,10.5207695076002,1.97644416962446,26.6834058702095,57.6093475380008,1.33223333333334,-0.0378226398467438,low
11.5,0.928574535871904,0.433801404961603,0.364722770263578,2.10276652791494,1.48079908498788,2.1405520633891,2.54596659603772,0.43950645922379,0.627076654277918,0.467169170505610,1.1793971172656,0.195322872287163,0.292950886693206,0.392778130536471,0.840761977051671,0.162628525416552,0.246301895970346,2.27527941624179,4.87035427675117,5.79278539040407,1.42677460388438,1.59470137052204,3.41354146863266,4.06005641900722,0.700881452893854,24,61,3.46666666666667,1.82880910540721,35,60,10.7,6.3253749135147,96.0339625352985,190.737859005273,1.32550555016556,3.24992901983972,2.28771628550764,4.5754345791428,34.566,-0.089000000000031,34.59,-0.0900000000000034,34.55,-0.0999999999999943,-39.6682497797689,7.3992182128585,-1.93335546036684,18.1169862846371,59.11725782868,-1.36866666666667,-0.118782528735632,low
11.6,0.872953047919114,0.455655475585736,0.49291491785737,2.84187588104493,1.65162990053106,1.914817872682,2.11664101658263,0.3071641186145,0.528540351345894,0.52087018836447,1.185652556794,0.160330520665852,0.275882211035643,0.470004077382168,0.90044226021472,0.14436839334486,0.248416110183627,3.25558847399188,6.22710561348324,6.92672289593785,1.71970987588136,1.89190313164494,3.62473401182506,4.02550365580364,0.581055495182133,37,83,-15.9333333333333,-0.313714522950879,34,66,12.2,2.0994896285366,71.799847859871,19.5402824271701,0,0,0,0,34.661,-0.166000000000002,34.68,-0.17,34.65,-0.189999999999996,-3.81328975867414,2.63060380702176,1.91457268030764,7.40653908426856,26.3060380702176,-0.192666666666659,-0.0089958619689654,low
12.1,0.70389549499872,0.35674855849263,0.347950802836443,0.738657920431916,0.686669784576586,1.97308574411435,2.02197418421708,0.952938396201005,1.0250858720456,0.506819346240856,1.02528448145448,0.482968567914374,0.518534376647442,0.494320678869498,0.975339057589021,0.4795897874725,0.506721069304416,1.04938577769042,2.07052810804782,2.11288034805664,1.0757953514097,0.97552802860009,1.92480044621457,1.9734680276032,0.929617105034029,54,74,-5.53333333333333,0.964710331360299,40,50,14.7333333333333,5.35314856052248,-3.91442465510971,31.2511679891914,0.313753576839388,0.80267952692144,0.480652461663491,1.44185738499047,33.246,0.105000000000002,33.27,0.149999999999997,33.22,0.0800000000000054,10.9637336634161,1.59630970060041,0.073714609365991,8.24865779078137,21.3483358084058,6.66000000000001,0.695501455938697,high
12.2,0.19806676068084,0.11607055376016,0.187337594891758,0.161716704374656,0.144091324945061,1.63741030044604,1.05436959842782,1.2997392982938,1.44399217892568,0.6971994173714,0.64392479999979,0.739566114589161,0.88177510502597,0.948434022032445,1.55297658704083,1.14852887605549,1.36953140632927,0.825781608808783,1.35204413796402,0.870679022268796,1.18242126718871,0.692524478554687,1.13394740701995,0.730166756355141,0.838629089298411,60,74,-9.6333333333333,2.07446849814766,60,74,-8.56666666666666,4.0313850974574,-3.21656869144368,34.7865945538010,0.431443502044655,0.59789796973573,0.514719304564104,1.02944060911722,33.029,0.331900000000001,33.05,0.380000000000003,33,0.39000000000002,1.66647513914139,3.17009877455743,1.6257286451321,4.39509105778958,11.7193950982197,4.361,0.760340344827587,low
12.3,0.184409013007664,0.103160605762867,0.166916834788703,0.285214322784493,0.195826007644920,1.71684016321501,1.0988661858659,0.68160039939144,0.944530845407287,0.582016332581024,0.639678898953458,0.396777540783569,0.549836277046693,0.99028974745779,1.56328433161607,0.619276102644506,0.859550436861657,1.46713529054977,2.51930394166255,1.61117525043076,1.38575453630984,1.0587266735252,1.81772220124647,1.1633988618992,0.720628522520046,56,60,-1.43333333333333,5.98553895398341,41,69,9.3333333333333,2.21749704479892,-3.68118770599932,9.3919914490353,0.052239462548520,0.227188752218927,0.163648538855757,0.49094561656727,33.114,0.227000000000002,33.12,0.299999999999997,33.10,0.190000000000003,12.8813904522395,1.93850903008101,1.09455484916032,2.37787394851096,12.569563295678,4.65600000000001,0.706657010494252,high
12.4,0.173858782038349,0.9078360409934,0.196018320617016,0.311409867029676,0.172281624207265,1.82429258986535,0.892434654200714,0.588329526635041,1.00809871672403,0.548147683452416,0.489184911685352,0.321497350426920,0.552597057250799,1.11053020965049,2.04416497825288,0.65924914295564,1.11860507748826,1.69972771064404,3.908006691491,1.51689591149511,1.71349332488863,0.991866345567477,1.80963685361456,0.885265142596169,0.583603090525605,30,54,18.5666666666667,0.35695810975577,40,61,9.03333333333333,3.0730024952831,-2.44914102714283,12.7108454355668,0.11103477429222,0.476877781043328,0.299006277716824,0.598011455435648,32.884,0.477000000000004,32.91,0.519000000000003,32.87,0.440000000000005,16.0633334220824,1.11773555979702,-0.91639163747194,2.59522611096294,13.6735621773611,4.6490000000001,0.749917112605364,high
