Time, PoorSignal, Attention, Meditation
1539354674.884, 0, 43, 48
1539354675.848, 0, 48, 53
1539354676.883, 0, 41, 56
1539354677.853, 0, 35, 47
1539354678.867, 0, 43, 40
1539354679.854, 0, 40, 26
1539354680.868, 0, 27, 21
1539354681.872, 0, 26, 27
1539354682.850, 0, 24, 29
1539354683.865, 0, 27, 47
1539354684.848, 0, 35, 63
1539354685.869, 0, 53, 70
1539354686.885, 0, 53, 77
1539354687.853, 0, 54, 69
1539354688.867, 0, 50, 48
1539354689.848, 0, 35, 40
1539354690.852, 0, 37, 43
1539354691.866, 0, 34, 53
1539354692.853, 0, 34, 60
1539354693.863, 0, 40, 66
1539354694.849, 0, 27, 48
1539354695.857, 0, 23, 51
1539354696.852, 0, 30, 61
1539354697.855, 0, 37, 69
1539354698.866, 0, 57, 81
1539354699.853, 0, 54, 66
1539354700.865, 0, 56, 53
1539354701.869, 0, 64, 50
1539354702.884, 0, 50, 51
1539354703.864, 0, 48, 37
1539354704.855, 0, 29, 38
1539354705.863, 0, 20, 23
1539354706.852, 0, 21, 11
1539354707.853, 0, 30, 24
1539354708.841, 0, 51, 17
1539354709.857, 0, 57, 30
1539354710.868, 0, 70, 38
1539354711.866, 0, 70, 44
1539354712.870, 0, 74, 54
1539354713.864, 0, 70, 53
1539354714.854, 0, 66, 56
1539354715.869, 0, 83, 43
1539354716.856, 0, 57, 44
1539354717.857, 0, 53, 43
1539354718.855, 0, 44, 34
1539354719.851, 0, 26, 47
1539354720.871, 0, 44, 44
1539354721.855, 0, 40, 51
1539354722.870, 0, 40, 54
1539354723.865, 0, 40, 44
1539354724.869, 0, 57, 48
1539354725.863, 0, 66, 30
1539354726.864, 0, 70, 40
1539354727.850, 0, 69, 44
1539354728.865, 0, 53, 43
1539354729.851, 0, 53, 51
1539354730.866, 0, 53, 53
1539354731.857, 0, 63, 56
1539354732.878, 0, 50, 66
1539354733.884, 0, 35, 50
1539354734.863, 0, 34, 48
1539354735.864, 0, 34, 38
1539354736.849, 0, 35, 26
1539354737.869, 0, 51, 41
1539354738.848, 0, 57, 40
1539354739.854, 0, 48, 48
1539354740.863, 0, 57, 48
1539354741.853, 0, 56, 43
1539354742.863, 0, 51, 51
1539354743.854, 0, 56, 48
1539354744.869, 0, 47, 48
1539354745.883, 0, 40, 54
1539354746.858, 0, 30, 35
1539354747.883, 0, 34, 34
1539354748.852, 0, 43, 35
1539354749.857, 0, 47, 40
1539354750.846, 0, 51, 57
1539354751.855, 0, 44, 57
1539354752.869, 0, 50, 57
1539354753.848, 0, 60, 56
1539354754.869, 0, 57, 29
1539354755.848, 0, 54, 24
1539354756.855, 0, 51, 24
1539354757.870, 0, 53, 17
1539354758.866, 0, 44, 37
1539354759.868, 0, 53, 54
1539354760.858, 0, 48, 61
1539354761.853, 0, 40, 75
1539354762.881, 0, 51, 78
1539354763.851, 0, 53, 67
1539354764.867, 0, 61, 57
1539354765.856, 0, 44, 43
1539354766.869, 0, 48, 41
1539354767.869, 0, 37, 41
1539354768.851, 25, 37, 41
1539354769.853, 0, 23, 44
1539354770.853, 0, 29, 56
1539354771.871, 0, 35, 60
1539354772.867, 0, 35, 57
1539354773.870, 0, 41, 63
1539354774.871, 0, 43, 64
1539354775.858, 0, 35, 63
1539354776.863, 0, 53, 57
1539354777.857, 0, 61, 66
1539354778.849, 0, 48, 63
1539354779.858, 0, 38, 66
1539354780.856, 0, 30, 77
1539354781.872, 0, 34, 77
1539354782.869, 0, 44, 81
1539354783.852, 0, 60, 75
1539354784.865, 0, 51, 57
1539354785.843, 0, 41, 54
1539354786.864, 0, 44, 43
1539354787.852, 0, 41, 56
1539354788.866, 0, 43, 75
1539354789.840, 25, 43, 75
1539354790.848, 25, 43, 75
1539354791.863, 0, 26, 69
1539354792.850, 0, 24, 74
1539354793.855, 0, 10, 74
1539354794.869, 0, 8, 53
1539354795.857, 0, 29, 53
1539354796.863, 0, 24, 53
1539354797.849, 0, 37, 64
1539354798.867, 0, 50, 75
1539354799.871, 0, 38, 69
1539354800.853, 0, 40, 84
1539354801.869, 0, 50, 66
1539354802.855, 0, 41, 57
1539354803.886, 0, 51, 67
1539354804.854, 0, 60, 51
1539354805.868, 0, 63, 48
1539354806.869, 0, 74, 63
1539354807.852, 0, 75, 67
1539354808.868, 0, 70, 80
1539354809.859, 0, 57, 88
1539354810.861, 0, 54, 87
1539354811.868, 0, 50, 63
1539354812.848, 0, 54, 60
1539354813.868, 0, 47, 41
1539354814.854, 0, 43, 43
1539354815.854, 0, 51, 61
1539354816.853, 0, 35, 56
1539354817.857, 0, 50, 64
1539354818.870, 0, 48, 50
1539354819.855, 0, 44, 41
1539354820.857, 0, 54, 53
1539354821.848, 0, 41, 51
1539354822.851, 0, 38, 57
1539354823.865, 0, 34, 51
1539354824.853, 0, 40, 41
1539354825.867, 0, 50, 50
1539354826.853, 0, 53, 48
1539354827.851, 0, 61, 60
1539354828.838, 0, 67, 60
1539354829.873, 0, 61, 64
1539354830.855, 0, 53, 74
1539354831.870, 0, 47, 60
1539354832.851, 0, 41, 67
1539354833.887, 0, 47, 67
1539354834.867, 0, 60, 75
1539354835.865, 0, 69, 88
1539354836.846, 0, 57, 84
1539354837.862, 0, 66, 78
1539354838.841, 0, 66, 57
1539354839.854, 0, 56, 56
1539354840.856, 0, 64, 53
1539354841.848, 0, 48, 54
1539354842.867, 0, 30, 74
1539354843.871, 0, 29, 74
1539354844.866, 0, 27, 80
1539354845.867, 0, 35, 88
1539354846.853, 0, 50, 88
1539354847.867, 0, 64, 75
1539354848.848, 0, 60, 69
1539354849.858, 0, 61, 69
1539354850.841, 0, 63, 63
1539354851.853, 0, 50, 81
1539354852.865, 0, 43, 74
1539354853.870, 0, 54, 48
1539354854.857, 0, 51, 44
1539354855.867, 0, 51, 34
1539354856.848, 0, 53, 35
1539354857.868, 0, 41, 48
1539354858.859, 0, 40, 63
1539354859.864, 0, 43, 64
1539354860.840, 0, 61, 77
1539354861.855, 0, 50, 87
1539354862.867, 0, 48, 60
1539354863.872, 0, 47, 66
1539354864.867, 0, 30, 43
1539354865.871, 0, 29, 26
1539354866.865, 0, 44, 44
1539354867.867, 0, 57, 30
1539354868.850, 0, 64, 54
1539354869.868, 0, 83, 60
1539354870.852, 0, 75, 53
1539354871.868, 0, 56, 54
1539354872.864, 0, 54, 37
1539354873.850, 0, 48, 44
1539354874.871, 0, 48, 51
1539354875.855, 0, 54, 64
1539354876.887, 0, 51, 67
1539354877.883, 0, 48, 67
1539354878.858, 0, 41, 54
1539354879.866, 0, 47, 50
1539354880.851, 0, 41, 56
1539354881.853, 0, 37, 50
1539354882.866, 0, 43, 53
1539354883.853, 0, 44, 51
1539354884.856, 0, 51, 50
1539354885.851, 0, 63, 56
1539354886.863, 0, 57, 63
1539354887.871, 0, 47, 57
1539354888.848, 0, 41, 63
1539354889.868, 0, 47, 61
1539354890.848, 0, 47, 78
1539354891.852, 0, 48, 69
1539354892.851, 0, 51, 56
1539354893.850, 0, 48, 63
1539354894.866, 0, 35, 41
1539354895.869, 0, 41, 53
1539354896.857, 0, 35, 50
1539354897.858, 0, 35, 38
1539354898.855, 0, 66, 43
1539354899.853, 0, 69, 48
1539354900.859, 0, 70, 61
1539354901.863, 0, 75, 66
1539354902.864, 0, 75, 64
1539354903.857, 0, 69, 64
1539354904.867, 0, 88, 74
1539354905.857, 0, 80, 66
1539354906.879, 0, 66, 50
1539354907.842, 0, 61, 43
1539354908.865, 0, 50, 27
1539354909.842, 0, 61, 26
1539354910.848, 0, 56, 41
1539354911.854, 0, 54, 48
1539354912.852, 0, 61, 56
1539354913.853, 0, 56, 66
1539354914.866, 0, 54, 69
1539354915.863, 0, 64, 60
1539354916.872, 0, 56, 63
1539354917.872, 0, 56, 51
1539354918.863, 0, 67, 57
1539354919.858, 0, 61, 64
1539354920.857, 0, 69, 53
1539354921.853, 0, 70, 56
1539354922.856, 0, 64, 50
1539354923.872, 0, 74, 53
1539354924.854, 0, 74, 61
1539354925.867, 0, 57, 47
1539354926.873, 0, 48, 34
1539354927.873, 0, 41, 30
